Date,Open,High,Low,Close,Adj Close,Volume
2010-06-01,22.330000,23.059999,17.629999,17.900000,13.173573,233307600
2010-07-01,17.820000,20.350000,16.930000,18.650000,13.757786,216532900
2010-08-01,19.080000,21.190001,18.700001,19.410000,14.318429,219102000
2010-09-01,19.700001,23.400000,19.660000,23.080000,17.025724,154197200
2010-10-01,23.320000,25.260000,21.900000,23.670000,17.503031,206736800
2010-11-01,23.870001,26.320000,23.559999,25.680000,18.989351,178855400
2010-12-01,26.160000,26.200001,24.520000,25.299999,18.708351,149838200
2011-01-01,25.500000,25.809999,22.780001,23.150000,17.152157,158893300
2011-02-01,23.260000,25.030001,21.690001,23.900000,17.707851,192836500
2011-03-01,24.020000,24.700001,22.500000,24.260000,17.974567,182352200
2011-04-01,24.480000,25.990000,23.620001,23.910000,17.752859,171653500
2011-05-01,24.360001,30.000000,23.980000,28.879999,21.443024,243823600
2011-06-01,28.750000,29.340000,26.480000,29.240000,21.710320,180270000
2011-07-01,29.180000,30.620001,28.320000,28.870001,21.514612,133593800
2011-08-01,29.110001,29.440001,22.660000,25.950001,19.338556,256984500
2011-09-01,26.760000,28.209999,24.200001,26.320000,19.614290,188466600
2011-10-01,26.110001,32.349998,24.379999,30.530001,22.840590,200037500
2011-11-01,29.049999,32.669998,28.690001,32.330002,24.187233,183463000
2011-12-01,32.299999,33.259998,30.420000,32.180000,24.075014,113695400
2012-01-01,32.869999,35.919998,32.290001,33.689999,25.282681,146359100
2012-02-01,33.939999,38.340000,33.380001,37.970001,28.494612,125666400
2012-03-01,38.270000,40.740002,37.110001,39.730000,29.815399,121252800
2012-04-01,39.669998,41.500000,38.259998,41.020000,30.939825,99129100
2012-05-01,41.139999,42.169998,35.009998,38.049999,28.699667,159018800
2012-06-01,37.169998,37.970001,32.700001,34.349998,25.908897,139210300
2012-07-01,34.450001,36.980000,32.310001,35.840000,27.179989,135557500
2012-08-01,35.980000,40.799999,34.889999,40.310001,30.569908,118813700
2012-09-01,40.230000,40.700001,36.939999,37.619999,28.529890,100419300
2012-10-01,37.709999,41.240002,37.709999,38.070000,29.018951,92438600
2012-11-01,39.259998,41.980000,38.020000,38.700001,29.499155,128979600
2012-12-01,38.930000,39.720001,36.299999,39.020000,29.743080,106166100
2013-01-01,39.549999,40.000000,36.349998,39.509998,30.272394,116544600
2013-02-01,39.959999,41.570000,38.520000,41.099998,31.490637,101639800
2013-03-01,40.740002,42.889999,40.360001,41.840000,32.057625,98694400
2013-04-01,41.779999,45.400002,41.509998,44.599998,34.335941,85451300
2013-05-01,44.540001,50.000000,44.330002,48.340000,37.215240,82255900
2013-06-01,48.590000,49.480000,45.720001,48.000000,36.953484,69517100
2013-07-01,48.250000,50.770000,47.480000,48.340000,37.407829,77297100
2013-08-01,48.919998,49.720001,43.349998,44.430000,34.382076,128140600
2013-09-01,44.759998,46.180000,42.680000,43.270000,33.484417,105330000
2013-10-01,43.230000,46.730000,42.180000,46.110001,35.883377,108525700
2013-11-01,46.180000,54.070000,45.560001,53.259998,41.447594,118349200
2013-12-01,52.990002,53.860001,51.000000,53.400002,41.556549,77204300
2014-01-01,53.169998,56.650002,51.360001,53.200001,41.601765,94546800
2014-02-01,53.119999,58.660000,50.049999,57.860001,45.245834,80524400
2014-03-01,57.189999,59.950001,56.700001,59.290001,46.364063,77750800
2014-04-01,59.189999,61.259998,56.470001,57.430000,45.100868,68766100
2014-05-01,57.689999,59.930000,54.820000,59.889999,47.032745,88393500
2014-06-01,60.090000,60.340000,57.029999,58.020000,45.564201,54246200
2014-07-01,58.200001,60.250000,56.369999,57.790001,45.626129,63635000
2014-08-01,57.650002,63.099998,55.810001,62.290001,49.178947,104404200
2014-09-01,62.369999,62.970001,57.860001,58.180000,45.934036,89586400
2014-10-01,58.340000,59.919998,54.840000,57.820000,45.889565,120616200
2014-11-01,57.959999,65.739998,55.639999,64.910004,51.516628,120389300
2014-12-01,64.339996,66.589996,60.220001,65.750000,52.183315,90649800
2015-01-01,66.330002,68.300003,62.230000,63.880001,50.962341,84315700
2015-02-01,64.000000,66.089996,61.099998,63.720001,50.834686,85040400
2015-03-01,63.400002,66.139999,61.849998,64.910004,51.784050,76135400
2015-04-01,64.519997,69.980003,64.300003,64.629997,51.816895,92184800
2015-05-01,64.160004,69.220001,62.799999,66.949997,53.676945,123128000
2015-06-01,67.029999,71.099998,66.500000,67.470001,54.093842,101416300
2015-07-01,67.820000,73.610001,65.529999,69.059998,55.659447,104372700
2015-08-01,69.110001,70.120003,55.160000,58.610001,47.237183,116348300
2015-09-01,57.610001,60.130001,49.720001,51.320000,41.361755,103704300
2015-10-01,51.180000,52.200001,47.099998,50.980000,41.342617,104276900
2015-11-01,51.020000,52.480000,37.750000,39.080002,31.692226,221374800
2015-12-01,39.380001,39.939999,34.049999,34.980000,28.367298,178796900
2016-01-01,34.450001,41.799999,34.330002,40.410000,33.085232,189262700
2016-02-01,40.220001,44.000000,37.709999,43.209999,35.377693,115548400
2016-03-01,43.470001,45.500000,42.410000,44.090000,36.098190,70241200
2016-04-01,44.009998,44.070000,39.060001,39.590000,32.680042,80458400
2016-05-01,39.779999,40.150002,29.940001,33.209999,27.413593,198128300
2016-06-01,33.049999,34.650002,30.820000,33.610001,27.743774,160848100
2016-07-01,33.619999,37.419998,32.540001,35.830002,29.916506,111650000
2016-08-01,35.919998,40.980000,31.020000,36.180000,30.208744,214727800
2016-09-01,36.320000,37.369999,34.310001,37.049999,30.935152,131584600
2016-10-01,36.970001,38.480000,34.799999,36.490002,30.794090,102435900
2016-11-01,36.439999,45.410000,36.419998,42.200001,35.612789,149312500
2016-12-01,42.009998,43.790001,35.610001,35.810001,30.220236,115719100
2017-01-01,36.130001,36.400002,28.549999,29.540001,25.164051,182176300
2017-02-01,29.320000,34.369999,29.120001,33.220001,28.298904,221926300
2017-03-01,33.480000,33.669998,27.719999,29.639999,25.249233,157640900
2017-04-01,29.600000,30.180000,28.459999,29.219999,25.191559,87154100
2017-05-01,29.230000,29.830000,22.430000,23.500000,20.260149,222645500
2017-06-01,23.469999,24.559999,21.510000,23.240000,20.035995,218434700
2017-07-01,23.330000,24.650000,20.850000,23.750000,20.822887,160638900
2017-08-01,23.719999,24.240000,19.320000,20.770000,18.210165,239132600
2017-09-01,20.879999,22.870001,20.790001,21.820000,19.130753,176646400
2017-10-01,21.719999,21.790001,18.510000,18.760000,16.727041,266351800
2017-11-01,18.850000,24.900000,17.410000,23.799999,21.220875,392393800
2017-12-01,23.840000,27.070000,23.389999,25.190001,22.460245,240126200
2018-01-01,25.809999,27.639999,23.440001,25.950001,23.481518,241986400
2018-02-01,25.750000,31.040001,22.469999,29.410000,26.612389,230131700
2018-03-01,29.420000,30.690001,27.180000,29.740000,26.910997,202428800
2018-04-01,29.750000,32.450001,27.940001,31.070000,28.475439,166728200
2018-05-01,30.850000,36.000000,28.309999,34.910000,31.994770,276137800
2018-06-01,35.049999,41.330002,34.820000,37.430000,34.304337,186294000
2018-07-01,36.950001,40.939999,35.310001,39.730000,36.774548,128960700
2018-08-01,39.410000,41.990002,34.700001,36.549999,33.831104,220189400
2018-09-01,35.860001,37.230000,34.049999,34.730000,32.146492,115712800
2018-10-01,34.560001,35.880001,31.400000,34.290001,32.072376,174834600
2018-11-01,34.060001,38.349998,30.639999,34.220001,32.006905,211467400
2018-12-01,34.689999,35.060001,27.740000,29.780001,27.854048,134428000
2019-01-01,29.090000,31.990000,24.049999,26.299999,24.891127,246701500
2019-02-01,26.219999,26.480000,23.950001,24.790001,23.462017,192851500
2019-03-01,25.080000,25.180000,22.730000,24.030001,22.742729,174120500
2019-04-01,24.170000,26.330000,23.540001,23.540001,22.635187,166054000
2019-05-01,23.639999,23.900000,20.049999,20.570000,19.779345,232315700
2019-06-01,20.540001,22.450001,20.020000,21.459999,20.635136,189295000
2019-07-01,21.790001,23.400000,20.870001,22.730000,22.248388,157537200
2019-08-01,22.719999,22.850000,14.200000,14.760000,14.447261,350749000
2019-09-01,14.650000,17.850000,14.310000,15.540000,15.210733,274428100
2019-10-01,15.620000,16.120001,14.110000,15.390000,15.390000,206314200
