Date,Open,High,Low,Close,Adj Close,Volume
2013-12-01,39.735001,40.130001,37.709999,39.320000,36.335129,162278800
2014-01-01,39.075001,39.415001,35.755001,36.424999,33.765350,167970600
2014-02-01,36.380001,39.529999,34.924999,39.150002,36.291378,136880200
2014-03-01,38.814999,40.044998,36.505001,36.930000,34.338566,178531800
2014-04-01,37.009998,37.590000,35.299999,36.474998,33.915493,166126400
2014-05-01,36.404999,38.465000,35.764999,38.455002,35.756565,113444000
2014-06-01,38.494999,39.575001,36.570000,38.775002,36.167923,165319600
2014-07-01,38.865002,39.970001,38.150002,38.564999,35.972034,134401800
2014-08-01,38.270000,40.150002,37.950001,39.275002,36.634293,115312800
2014-09-01,39.174999,45.145000,39.174999,44.599998,41.982548,217202400
2014-10-01,44.455002,47.070000,41.924999,46.485001,43.756924,183619800
2014-11-01,46.674999,49.880001,46.310001,49.645000,46.731483,99490000
2014-12-01,49.330002,49.750000,46.415001,48.075001,45.253613,168706000
2015-01-01,48.275002,48.724998,46.014999,46.125000,43.542885,130906000
2015-02-01,46.340000,48.705002,45.345001,48.560001,45.841576,138933400
2015-03-01,48.445000,51.895000,47.590000,50.165001,47.494076,189358200
2015-04-01,50.000000,51.000000,49.070000,49.419998,46.788761,112486800
2015-05-01,49.939999,52.750000,49.705002,50.834999,48.128407,114083800
2015-06-01,50.884998,55.169998,50.389999,54.009998,51.273968,137113200
2015-07-01,54.474998,57.970001,54.294998,57.610001,54.691597,126937800
2015-08-01,57.755001,58.860001,47.250000,55.875000,53.044498,169758600
2015-09-01,54.490002,62.974998,54.014999,61.485001,58.370304,222222800
2015-10-01,61.580002,66.760002,60.500000,65.514999,62.353867,177921400
2015-11-01,65.864998,67.650002,60.209999,66.139999,62.948708,163167800
2015-12-01,66.059998,68.195000,62.150002,62.500000,59.484341,234856100
2016-01-01,61.110001,62.590000,56.590000,62.009998,59.161041,201105100
2016-02-01,61.750000,63.500000,53.639999,61.590000,58.760353,211308000
2016-03-01,61.970001,65.440002,57.950001,61.470001,58.645851,230587100
2016-04-01,61.220001,61.849998,56.889999,58.939999,56.377064,178121800
2016-05-01,59.090000,59.990002,55.169998,55.220001,52.818825,192375000
2016-06-01,53.330002,55.639999,51.480000,55.200001,52.799698,316677800
2016-07-01,55.070000,58.869999,54.820000,55.500000,53.241737,166822100
2016-08-01,55.730000,60.330002,54.279999,57.639999,55.294662,181042100
2016-09-01,57.669998,59.180000,52.119999,52.650002,50.507706,230941100
2016-10-01,52.540001,53.060001,50.000000,50.180000,48.404499,190328000
2016-11-01,50.500000,51.889999,49.009998,50.070000,48.298397,166212700
2016-12-01,50.110001,53.349998,50.060001,51.720001,49.890011,230592100
2017-01-01,51.990002,54.119999,51.630001,52.900002,51.212364,175931200
2017-02-01,52.980000,58.419998,52.049999,57.160000,55.336460,178369800
2017-03-01,57.860001,59.000000,53.759998,55.730000,53.952087,249512200
2017-04-01,55.740002,56.689999,54.500000,55.410000,53.809437,137922800
2017-05-01,55.430000,55.450001,50.810001,52.990002,51.459343,223428200
2017-06-01,53.060001,59.709999,50.790001,59.000000,57.295734,275425100
2017-07-01,58.369999,60.000000,57.000000,59.049999,57.539742,158127000
2017-08-01,59.000000,60.529999,52.070000,52.810001,51.459339,174951200
2017-09-01,53.000000,54.160000,51.029999,51.849998,50.697506,211929400
2017-10-01,52.160000,57.250000,50.349998,54.990002,53.767719,247775300
2017-11-01,55.419998,61.209999,54.590000,60.419998,59.077011,182957400
2017-12-01,60.419998,65.190002,59.240002,62.549999,61.159676,198525200
2018-01-01,62.849998,68.830002,62.549999,68.220001,66.925179,157812200
2018-02-01,67.669998,70.250000,62.090000,67.029999,65.757767,160317000
2018-03-01,67.239998,67.690002,63.889999,66.440002,65.178970,174066700
2018-04-01,65.970001,70.000000,63.209999,68.389999,67.294899,158981900
2018-05-01,67.980003,73.489998,66.639999,71.800003,70.650284,129566300
2018-06-01,72.120003,81.000000,71.150002,79.680000,78.404114,156494400
2018-07-01,78.580002,79.480003,75.059998,76.910004,75.889862,122265700
2018-08-01,76.500000,83.680000,76.500000,82.199997,81.109695,123704500
2018-09-01,79.389999,86.040001,79.000000,84.720001,83.802170,165674100
2018-10-01,85.099998,85.849998,70.690002,75.040001,74.227036,199348500
2018-11-01,75.230003,78.589996,69.519997,75.120003,74.306168,132667800
2018-12-01,77.099998,79.000000,66.529999,74.139999,73.554459,180370600
2019-01-01,72.790001,81.949997,71.209999,81.879997,81.233330,153019800
2019-02-01,81.830002,86.400002,80.830002,85.730003,85.052925,104258200
2019-03-01,86.930000,88.589996,80.889999,84.209999,83.544930,157838000
2019-04-01,85.040001,90.000000,83.970001,87.830002,87.360527,117371600
2019-05-01,87.730003,87.949997,77.070000,77.139999,76.727669,161721400
2019-06-01,77.239998,86.849998,77.080002,83.949997,83.733681,134665600
2019-07-01,84.930000,89.870003,84.220001,86.029999,85.808327,117789600
2019-08-01,85.260002,86.769997,78.190002,84.500000,84.282265,138117200
2019-09-01,84.000000,94.080002,83.620003,93.919998,93.919998,134314200
2019-10-01,94.129997,96.870003,90.349998,91.500000,91.500000,112858500
