period,company,yelp_avg_rating,normalized_yelp_avg_rating,yelp_no_of_reviews,yelp_5,percentage_yelp_5,yelp_4,yelp_3,yelp_2,yelp_1,glassdoor_avg_rating,normalized_glassdoor_avg_rating,glassdoor_no_of_reviews,glassdoor_5,percentage_glassdoor_5,glassdoor_4,glassdoor_3,glassdoor_2,glassdoor_1,months_after_stock_price,stock_price_change,price_increase_or_decrease
2018_2,Apple,2.6367713004484306,0.11413965710759674,0.6666666666666666,0.56,0.10534631380840632,0.2916666666666667,0.2962962962962963,0.5757575757575758,0.6111111111111112,3.941925262237758,0.5282404846589511,0.6541095890410958,0.7647058823529411,0.7195512820512822,0.5474137931034483,0.4864864864864865,0.5476190476190477,0.8461538461538461,190.289993,1.0,0
2018_3,Apple,2.556390977443609,0.08400895477126985,0.796969696969697,0.6,0.061221707117534795,0.4375,0.3333333333333333,0.7575757575757576,0.7444444444444445,3.9386624149474563,0.5248493150492339,0.7294520547945206,0.7794117647058824,0.6117900790797987,0.6939655172413793,0.5945945945945946,0.5714285714285714,0.6153846153846154,218.860001,1.0,0
2011_1,Apple,4.015151515151516,0.630827851468421,0.39090909090909093,0.52,0.34938765897315116,0.7291666666666666,0.2962962962962963,0.2727272727272727,0.07222222222222222,3.744696969696969,0.32325553368416754,0.09075342465753425,0.09803921568627451,0.6363636363636365,0.0603448275862069,0.08108108108108109,0.16666666666666666,0.11538461538461539,50.018570,1.0,0
2018_1,Apple,2.3322784810126582,0.0,0.9484848484848485,0.6,0.0007050567324719583,0.4583333333333333,0.37037037037037035,0.8181818181818182,1.0,3.8069157576118093,0.38792128232566286,0.7345890410958904,0.7745098039215687,0.5966446546492952,0.603448275862069,0.5855855855855856,1.0,0.9230769230769231,165.259995,1.0,0
2009_4,Apple,3.792452830188679,0.5473488663577967,0.15151515151515152,0.152,0.20226806139407572,0.2916666666666667,0.37037037037037035,0.06060606060606061,0.03333333333333333,3.6575520833333326,0.23268338488731682,0.05136986301369863,0.0392156862745098,0.3269230769230769,0.04310344827586207,0.06306306306306306,0.09523809523809523,0.038461538461538464,27.437143,1.0,0
2018_4,Apple,2.4468085106382977,0.04293177860225633,0.8454545454545455,0.592,0.03483629147833756,0.4166666666666667,0.4444444444444444,0.6060606060606061,0.8555555555555555,3.888560585826206,0.47277706489758525,0.6541095890410958,0.6519607843137255,0.5352564102564102,0.646551724137931,0.5495495495495496,0.35714285714285715,0.8846153846153846,166.440002,1.0,0
2011_4,Apple,3.5064102564102564,0.44012531557015544,0.4636363636363636,0.456,0.1784575528098844,0.75,0.48148148148148145,0.6363636363636364,0.15,3.851769911504425,0.43453947497057294,0.19006849315068494,0.23039215686274508,0.7685500340367597,0.11637931034482758,0.16216216216216217,0.35714285714285715,0.15384615384615385,65.211426,1.0,0
2019_3,Apple,2.434959349593496,0.03849010020349317,0.7363636363636363,0.536,0.04934917224819921,0.2708333333333333,0.4444444444444444,0.42424242424242425,0.7666666666666667,3.746429460083677,0.32505616001626503,0.8681506849315068,0.7990196078431373,0.45292428593017986,0.7155172413793104,0.990990990990991,1.0,1.0,248.759995,1.0,0
2019_2,Apple,2.83125,0.18704033214709365,0.47575757575757577,0.416,0.12467616580310885,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3888888888888889,3.920386936814039,0.5058550929680155,0.8304794520547946,0.8627450980392157,0.5798452061285737,0.7543103448275862,0.7837837837837838,0.6666666666666666,0.7307692307692307,213.039993,1.0,0
2019_1,Apple,2.560185185185185,0.08543122006941696,0.6454545454545455,0.48,0.05800230282095568,0.3333333333333333,0.37037037037037035,0.6363636363636364,0.5944444444444444,3.945827595137935,0.5322962897765896,0.7414383561643836,0.8578431372549019,0.7064544650751547,0.625,0.5945945945945946,0.7857142857142857,0.5384615384615384,200.669998,1.0,0
2008_2,Apple,3.6,0.4752075919335706,0.08181818181818182,0.056,0.07512953367875647,0.20833333333333334,0.18518518518518517,0.06060606060606061,0.022222222222222223,3.6465141612200442,0.22121135978327167,0.2585616438356164,0.18627450980392157,0.24585218702865758,0.27155172413793105,0.23423423423423423,0.35714285714285715,0.34615384615384615,22.707144,1.0,0
2008_4,Apple,3.710526315789474,0.5166385715177625,0.10606060606060606,0.096,0.16553040632669755,0.22916666666666666,0.18518518518518517,0.12121212121212122,0.022222222222222223,4.023148148148149,0.6126577306427067,0.08904109589041095,0.10294117647058823,0.715099715099715,0.08620689655172414,0.06306306306306306,0.09523809523809523,0.0,12.875714,1.0,0
2013_4,Apple,2.81203007518797,0.17983571027212164,0.796969696969697,0.504,0.0016167361408702971,1.0,0.8888888888888888,0.9090909090909091,0.55,3.762478217575308,0.3417360882620965,0.3493150684931507,0.29901960784313725,0.38760268857356234,0.3146551724137931,0.45045045045045046,0.35714285714285715,0.19230769230769232,71.514282,1.0,0
2013_1,Apple,3.6464646464646466,0.49262494458224004,0.5909090909090909,0.688,0.2659758203799654,0.8333333333333334,0.8148148148148148,0.24242424242424243,0.2222222222222222,3.718582289803218,0.29611380716622543,0.2910958904109589,0.21568627450980393,0.2665474060822899,0.28448275862068967,0.38738738738738737,0.2619047619047619,0.23076923076923078,63.254284,1.0,0
2013_3,Apple,3.443396226415094,0.41650439803934725,0.6333333333333333,0.672,0.21473262293479328,0.7708333333333334,0.8148148148148148,0.5757575757575758,0.26666666666666666,3.693203371970494,0.2697367789989401,0.2465753424657534,0.18627450980392157,0.2834562697576397,0.2413793103448276,0.27927927927927926,0.3333333333333333,0.19230769230769232,74.671425,1.0,0
2013_2,Apple,3.4941176470588236,0.4355174098108995,0.5060606060606061,0.56,0.2383419689119171,0.6666666666666666,0.5185185185185185,0.36363636363636365,0.2222222222222222,3.720134032634034,0.29772657744376824,0.2226027397260274,0.22058823529411764,0.5337995337995339,0.15948275862068967,0.25225225225225223,0.3333333333333333,0.23076923076923078,64.647141,1.0,0
2010_2,Apple,3.4324324324324325,0.41239460100670067,0.21515151515151515,0.168,0.08941324744433551,0.4375,0.2962962962962963,0.2727272727272727,0.07222222222222222,3.5376984126984143,0.10811607011342042,0.0684931506849315,0.049019607843137254,0.26739926739926745,0.04310344827586207,0.11711711711711711,0.11904761904761904,0.07692307692307693,36.750000,1.0,0
2010_3,Apple,3.3636363636363638,0.38660627628599165,0.25757575757575757,0.216,0.1141662741403674,0.5,0.18518518518518517,0.30303030303030304,0.1111111111111111,3.433673469387755,0.0,0.08047945205479452,0.0392156862745098,0.02668759811616961,0.08189655172413793,0.0990990990990991,0.14285714285714285,0.11538461538461539,42.997143,1.0,0
2010_1,Apple,3.574074074074074,0.46548921400641446,0.15454545454545454,0.144,0.16810592976396083,0.22916666666666666,0.37037037037037035,0.18181818181818182,0.03888888888888889,3.7128623188405787,0.29016887932525,0.07534246575342465,0.04411764705882353,0.13043478260869568,0.09482758620689655,0.07207207207207207,0.09523809523809523,0.038461538461538464,37.298573,1.0,0
2010_4,Apple,4.068627450980392,0.6508733979950223,0.3,0.384,0.32642487046632124,0.5833333333333334,0.4074074074074074,0.21212121212121213,0.03333333333333333,3.762962962962963,0.34223989787401177,0.07363013698630137,0.058823529411764705,0.35042735042735035,0.06896551724137931,0.08108108108108109,0.09523809523809523,0.07692307692307693,48.474285,1.0,0
2015_4,Apple,2.715302491103203,0.14357720900191234,0.8424242424242424,0.64,0.06431508491140082,0.4791666666666667,0.9629629629629629,1.0,0.65,3.977186810451693,0.5648888105092272,0.8304794520547946,0.8284313725490197,0.5356183857210551,0.853448275862069,0.7837837837837838,0.5238095238095238,0.34615384615384615,97.339996,1.0,0
2015_3,Apple,2.9016949152542373,0.21344672979874138,0.8848484848484849,0.792,0.1311144287345218,0.5833333333333334,0.7407407407407407,1.0,0.6277777777777778,3.913840757270788,0.4990514631466603,1.0,1.0,0.5379364662641113,1.0,0.8468468468468469,0.8809523809523809,0.6538461538461539,119.500000,1.0,0
2015_2,Apple,3.058333333333333,0.272162910241202,0.7181818181818181,0.712,0.1797279792746114,0.5416666666666666,0.5185185185185185,0.7272727272727273,0.4722222222222222,3.9996657413125125,0.5882518000738085,0.714041095890411,0.7696078431372549,0.621810170736185,0.6853448275862069,0.7027027027027027,0.42857142857142855,0.19230769230769232,121.300003,1.0,0
2015_1,Apple,3.04,0.2652906287069988,0.7484848484848485,0.672,0.1332642487046632,0.7708333333333334,0.6666666666666666,0.5757575757575758,0.5,3.8452666134327016,0.42778041307720444,0.4914383561643836,0.49019607843137253,0.5368645195634816,0.4353448275862069,0.5315315315315315,0.3333333333333333,0.5,125.150002,1.0,0
2012_4,Apple,3.2151162790697674,0.3309332671246103,0.5121212121212121,0.504,0.17806362212314739,0.5625,0.4074074074074074,0.5454545454545454,0.2833333333333333,3.7811111111111115,0.36110178229488904,0.1678082191780822,0.14705882352941177,0.4153846153846154,0.15517241379310345,0.1891891891891892,0.16666666666666666,0.15384615384615385,65.070000,1.0,0
2008_1,Apple,4.0,0.6251482799525504,0.11212121212121212,0.088,0.10816062176165805,0.3958333333333333,0.14814814814814814,0.09090909090909091,0.005555555555555556,4.395833333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.850000,1.0,0
2012_1,Apple,3.769230769230769,0.5386440368646774,0.38484848484848483,0.432,0.2479075328816262,0.6666666666666666,0.5555555555555556,0.30303030303030304,0.09444444444444444,3.633547008547009,0.20773423071257835,0.13013698630136986,0.10784313725490197,0.36883629191321504,0.10775862068965517,0.15315315315315314,0.21428571428571427,0.11538461538461539,83.425713,1.0,0
2012_2,Apple,3.6223776223776225,0.4835958821723947,0.42424242424242425,0.456,0.2238849233667887,0.6875,0.5185185185185185,0.36363636363636365,0.1388888888888889,3.88513795986622,0.4692198327906978,0.1541095890410959,0.1568627450980392,0.5652173913043478,0.1336206896551724,0.14414414414414414,0.21428571428571427,0.07692307692307693,87.251427,1.0,0
2012_3,Apple,3.4414893617021276,0.415789606521794,0.5606060606060606,0.52,0.14962517914232168,0.7708333333333334,1.0,0.7878787878787878,0.17222222222222222,3.8952803468932506,0.4797611029133561,0.2089041095890411,0.18137254901960784,0.40446650124069483,0.23275862068965517,0.17117117117117117,0.23809523809523808,0.07692307692307693,85.045715,1.0,0
2014_4,Apple,3.0451807228915664,0.2672326315939917,0.996969696969697,1.0,0.18417192084399775,0.7083333333333334,0.7407407407407407,0.8787878787878788,0.6777777777777778,3.811733014067645,0.39292799341011964,0.4366438356164384,0.37745098039215685,0.3953906016162825,0.44396551724137934,0.43243243243243246,0.5238095238095238,0.19230769230769232,117.160004,1.0,0
2014_2,Apple,3.300429184549356,0.3629129564858796,0.696969696969697,0.744,0.21746091752095892,0.75,0.48148148148148145,0.6666666666666666,0.37222222222222223,3.827313888094557,0.40912163711816085,0.4571917808219178,0.3627450980392157,0.3194166428367172,0.47413793103448276,0.5945945945945946,0.2619047619047619,0.23076923076923078,95.599998,1.0,0
2014_3,Apple,3.06006006006006,0.2728101767247675,1.0,0.96,0.16281566540633902,0.875,0.8148148148148148,0.8484848484848485,0.6611111111111111,3.722951489163093,0.3006548398195289,0.4982876712328767,0.4117647058823529,0.3541611971646101,0.4525862068965517,0.6036036036036037,0.5714285714285714,0.4230769230769231,108.000000,1.0,0
2014_1,Apple,3.475113122171946,0.42839353096836874,0.6606060606060606,0.712,0.22279792746113988,0.9375,0.5185185185185185,0.6060606060606061,0.2833333333333333,3.882979200286891,0.46697617281253495,0.4863013698630137,0.46078431372549017,0.483593329747176,0.47844827586206895,0.5135135135135135,0.38095238095238093,0.23076923076923078,84.298569,1.0,0
2016_1,Apple,3.0625,0.2737247924080664,0.6696969696969697,0.656,0.17422279792746115,0.5833333333333334,0.37037037037037035,0.6666666666666666,0.4444444444444444,3.884989855823182,0.46906590406368703,0.9212328767123288,0.9215686274509803,0.5384615384615384,0.8793103448275862,0.8738738738738738,0.6666666666666666,0.8076923076923077,93.739998,1.0,0
2016_2,Apple,2.6682242990654204,0.12592986773982542,0.6393939393939394,0.504,0.08006876180330248,0.4166666666666667,0.4444444444444444,0.3939393939393939,0.5777777777777777,3.9142904230704523,0.4995188135491397,0.922945205479452,0.946078431372549,0.564908289492393,0.8836206896551724,0.8648648648648649,0.7380952380952381,0.5384615384615384,104.209999,1.0,0
2016_3,Apple,2.4769874476987446,0.05424440506856855,0.7151515151515152,0.472,0.01597762698636374,0.3958333333333333,0.5925925925925926,0.6060606060606061,0.6833333333333333,3.8765490682157284,0.4602931544159932,0.8595890410958904,0.8529411764705882,0.5299145299145299,0.7543103448275862,0.9819819819819819,0.7142857142857143,0.5384615384615384,113.540001,1.0,0
2016_4,Apple,2.4825174825174825,0.05631734813229475,0.8575757575757575,0.616,0.04371535200550741,0.3125,0.5925925925925926,0.9393939393939394,0.8055555555555556,3.8461870004539533,0.42873699737856724,0.7791095890410958,0.6911764705882353,0.4176064635583236,0.7198275862068966,1.0,0.6666666666666666,0.3076923076923077,121.349998,1.0,0
2017_1,Apple,2.748768472906404,0.1561219898439189,0.6060606060606061,0.416,0.030220271063579995,0.6666666666666666,0.37037037037037035,0.696969696969697,0.4666666666666667,3.87938286560333,0.46323840030889596,0.8664383561643836,0.8088235294117647,0.4669897032101756,0.8491379310344828,0.8918918918918919,0.8333333333333334,0.38461538461538464,143.649994,1.0,0
2017_3,Apple,2.5867768595041323,0.0953991549268159,0.7242424242424242,0.52,0.044555303387145154,0.5416666666666666,0.2962962962962963,0.6666666666666666,0.6611111111111111,3.942134089097208,0.5284575243290467,0.785958904109589,0.8823529411764706,0.6696145503086935,0.6594827586206896,0.7657657657657657,0.5714285714285714,0.6538461538461539,169.039993,1.0,0
2017_2,Apple,2.711340206185567,0.14209193968521852,0.5787878787878787,0.48,0.10100956145505045,0.375,0.3333333333333333,0.36363636363636365,0.5166666666666667,3.913108881858877,0.4982908043005204,0.8595890410958904,0.8529411764705882,0.5299145299145299,0.8275862068965517,0.8108108108108109,0.7142857142857143,0.6153846153846154,148.729996,1.0,0
2017_4,Apple,2.4705882352941178,0.05184564929174521,0.7636363636363637,0.48,0.0,0.5208333333333334,0.6296296296296297,0.5454545454545454,0.7388888888888889,3.9173076923076855,0.5026547469322473,0.7397260273972602,0.8186274509803921,0.6526054590570719,0.6077586206896551,0.7567567567567568,0.5476190476190477,0.6538461538461539,167.429993,1.0,0
2011_3,Apple,3.735483870967742,0.5259939540045153,0.46060606060606063,0.528,0.2583987965903393,0.7083333333333334,0.6666666666666666,0.42424242424242425,0.11666666666666667,3.809895833333333,0.39101855943437863,0.10616438356164383,0.09313725490196079,0.4230769230769231,0.09913793103448276,0.10810810810810811,0.19047619047619047,0.0,57.825714,1.0,0
2011_2,Apple,3.8776978417266186,0.5793031055582579,0.4121212121212121,0.48,0.2680881201774332,0.6875,0.7777777777777778,0.3333333333333333,0.06666666666666667,3.862903225806451,0.4461106438783793,0.10273972602739725,0.10784313725490197,0.6029776674937966,0.09051724137931035,0.08108108108108109,0.14285714285714285,0.07692307692307693,55.782856,1.0,0
2009_2,Apple,3.581818181818182,0.46839210611452614,0.15757575757575756,0.136,0.13518605746585022,0.3125,0.25925925925925924,0.21212121212121213,0.03888888888888889,3.8135416666666657,0.39480777728678623,0.06506849315068493,0.05392156862745098,0.3846153846153846,0.07758620689655173,0.02702702702702703,0.09523809523809523,0.07692307692307693,23.341429,1.0,0
2009_3,Apple,3.511111111111111,0.44188743904046396,0.12727272727272726,0.112,0.14853195164075997,0.20833333333333334,0.25925925925925924,0.15151515151515152,0.03888888888888889,3.594791666666667,0.1674547061422893,0.06506849315068493,0.029411764705882353,0.0,0.07327586206896551,0.08108108108108109,0.11904761904761904,0.038461538461538464,26.928572,1.0,0
2009_1,Apple,3.558139534883721,0.45951612458274715,0.12121212121212122,0.072,0.01674900590432584,0.3125,0.2962962962962963,0.15151515151515152,0.022222222222222223,3.6821895424836613,0.25828979404399954,0.0839041095890411,0.05392156862745098,0.18552036199095023,0.08189655172413793,0.10810810810810811,0.16666666666666666,0.0,17.975714,1.0,0
2008_3,Apple,3.6769230769230767,0.5040423396295282,0.18787878787878787,0.168,0.14627341570346755,0.375,0.37037037037037035,0.24242424242424243,0.03333333333333333,3.6525000000000007,0.22743261157755257,0.0821917808219178,0.04411764705882353,0.07692307692307698,0.08620689655172414,0.13513513513513514,0.047619047619047616,0.07692307692307693,15.370000,1.0,0
2018_3,Gap,2.6666666666666665,0.1969696969696969,0.4838709677419355,0.25,0.27777777777777773,0.3076923076923077,0.36363636363636365,0.2857142857142857,0.6666666666666666,3.535716135716136,0.9232717180386736,0.4098360655737705,0.525,0.7147147147147147,0.45652173913043476,0.36,0.4,0.35714285714285715,27.299999,1.0,0
2011_3,Gap,3.607142857142857,0.9237012987012987,0.8064516129032258,0.75,0.5357142857142857,1.0,0.36363636363636365,0.2857142857142857,0.3333333333333333,3.5931372549019605,0.9968415415212477,0.0942622950819672,0.225,1.0,0.07608695652173914,0.14666666666666667,0.06666666666666667,0.07142857142857142,18.900000,1.0,0
2011_2,Gap,3.2962962962962963,0.6835016835016834,0.7741935483870968,0.75,0.5555555555555555,0.5384615384615384,0.6363636363636364,0.42857142857142855,0.4444444444444444,3.2025193798449623,0.4963690929769844,0.13114754098360656,0.075,0.2635658914728682,0.16304347826086957,0.10666666666666667,0.36666666666666664,0.14285714285714285,19.290001,1.0,0
2011_1,Gap,2.7666666666666666,0.27424242424242423,0.8709677419354839,0.5,0.3333333333333333,0.5384615384615384,0.5454545454545454,0.5714285714285714,1.0,3.2476851851851847,0.5542370059233551,0.10245901639344263,0.15,0.6296296296296295,0.08695652173913043,0.09333333333333334,0.3,0.14285714285714285,23.240000,1.0,0
