period,company,yelp_avg_rating,normalized_yelp_avg_rating,yelp_no_of_reviews,yelp_5,percentage_yelp_5,yelp_4,yelp_3,yelp_2,yelp_1,glassdoor_avg_rating,normalized_glassdoor_avg_rating,glassdoor_no_of_reviews,glassdoor_5,percentage_glassdoor_5,glassdoor_4,glassdoor_3,glassdoor_2,glassdoor_1,months_after_stock_price,stock_price_change,price_increase_or_decrease
2008_2,HomeDepot,2.2790697674418605,0.06529867761057913,0.15217391304347827,0.027777777777777776,0.09302325581395349,0.2702702702702703,0.15151515151515152,0.20588235294117646,0.11515151515151516,2.5108024691358026,0.0,0.0,0.0064516129032258064,0.41125541125541126,0.0,0.0,0.0,0.10144927536231885,23.830000,1.0,0
2008_3,HomeDepot,2.4126984126984126,0.13787737317149074,0.2246376811594203,0.08333333333333333,0.19047619047619047,0.1891891891891892,0.42424242424242425,0.47058823529411764,0.12121212121212122,2.8217213114754105,0.30837999470787075,0.039627039627039624,0.01935483870967742,0.23866297636789438,0.04642857142857143,0.025089605734767026,0.07518796992481203,0.13043478260869565,23.590000,1.0,0
2013_4,HomeDepot,2.8358208955223883,0.3676909569798069,0.48188405797101447,0.4444444444444444,0.47761194029850745,0.5675675675675675,0.5454545454545454,0.5588235294117647,0.26666666666666666,3.1088344167569515,0.5931486411528241,0.29953379953379955,0.21935483870967742,0.5039326870312786,0.2857142857142857,0.27598566308243727,0.3233082706766917,0.4492753623188406,76.849998,1.0,0
2013_1,HomeDepot,3.015748031496063,0.4654160876949205,0.45652173913043476,0.4027777777777778,0.4566929133858268,0.8648648648648649,0.45454545454545453,0.4117647058823529,0.22424242424242424,3.2813651689798453,0.7642705714195224,0.22261072261072262,0.1870967741935484,0.595377099964256,0.24642857142857144,0.21863799283154123,0.21052631578947367,0.17391304347826086,73.349998,1.0,0
2013_3,HomeDepot,2.8666666666666667,0.3844444444444444,0.6485507246376812,0.5416666666666666,0.43333333333333335,0.8108108108108109,0.9090909090909091,0.8823529411764706,0.3090909090909091,3.184415137435271,0.668112197775549,0.31585081585081587,0.2645161290322581,0.6077747755600106,0.31785714285714284,0.2867383512544803,0.2781954887218045,0.463768115942029,77.889999,1.0,0
2013_2,HomeDepot,2.9014084507042255,0.4033140016570009,0.5108695652173914,0.4305555555555556,0.43661971830985913,0.7837837837837838,0.6363636363636364,0.5,0.26666666666666666,3.1046840064697228,0.5890321215724086,0.19696969696969696,0.08387096774193549,0.20646700238536975,0.21071428571428572,0.24372759856630824,0.12781954887218044,0.2898550724637681,79.029999,1.0,0
2010_2,HomeDepot,3.1176470588235294,0.5207612456747405,0.30434782608695654,0.2916666666666667,0.49411764705882355,0.4594594594594595,0.42424242424242425,0.5,0.09696969696969697,2.9588607594936716,0.44439961299757974,0.06060606060606061,0.01935483870967742,0.12806181160611543,0.06785714285714285,0.07168458781362007,0.09022556390977443,0.08695652173913043,28.510000,1.0,0
2010_3,HomeDepot,3.0,0.4568627450980392,0.37318840579710144,0.2638888888888889,0.36538461538461536,0.6756756756756757,0.5757575757575758,0.5588235294117647,0.13333333333333333,2.9,0.38601948857484253,0.08508158508158509,0.04516129032258064,0.28623376623376623,0.08571428571428572,0.05017921146953405,0.17293233082706766,0.18840579710144928,30.900000,1.0,0
2010_1,HomeDepot,2.780821917808219,0.33781896320171906,0.2608695652173913,0.1527777777777778,0.3013698630136986,0.40540540540540543,0.3333333333333333,0.5588235294117647,0.10303030303030303,3.2541666666666655,0.7372941619607511,0.05011655011655012,0.03225806451612903,0.3454545454545455,0.07142857142857142,0.06451612903225806,0.05263157894736842,0.014492753623188406,35.230000,1.0,0
2011_2,HomeDepot,2.8181818181818183,0.35811051693404644,0.4746376811594203,0.2361111111111111,0.25757575757575757,1.0,0.5757575757575758,0.6764705882352942,0.21818181818181817,3.10125,0.5856261559223652,0.08508158508158509,0.05806451612903226,0.40467532467532463,0.11071428571428571,0.05734767025089606,0.09774436090225563,0.17391304347826086,34.930000,1.0,0
2010_4,HomeDepot,3.1882352941176473,0.5591003460207613,0.30434782608695654,0.16666666666666666,0.2823529411764706,0.8918918918918919,0.3939393939393939,0.38235294117647056,0.08484848484848485,3.060661764705882,0.5453693490623602,0.047785547785547784,0.01935483870967742,0.1886936592818946,0.07142857142857142,0.043010752688172046,0.05263157894736842,0.10144927536231885,36.770000,1.0,0
2008_4,HomeDepot,2.558139534883721,0.21687186502507985,0.15217391304347827,0.06944444444444445,0.23255813953488372,0.1891891891891892,0.24242424242424243,0.29411764705882354,0.07878787878787878,3.151041666666668,0.6350112423572092,0.024475524475524476,0.0,0.0,0.060714285714285714,0.025089605734767026,0.03759398496240601,0.0,21.530001,1.0,0
2009_3,HomeDepot,2.4423076923076925,0.15395927601809964,0.18478260869565216,0.05555555555555555,0.15384615384615385,0.16216216216216217,0.48484848484848486,0.2647058823529412,0.10303030303030303,2.962585034013605,0.4480934764768902,0.02564102564102564,0.012903225806451613,0.23668168566127748,0.04285714285714286,0.021505376344086023,0.03759398496240601,0.07246376811594203,25.090000,1.0,0
2015_4,HomeDepot,2.6367924528301887,0.2595911949685535,0.7644927536231884,0.6527777777777778,0.44339622641509435,0.8378378378378378,0.6060606060606061,0.7647058823529411,0.5333333333333333,3.2758025631491905,0.7587533877592744,0.7284382284382285,0.5870967741935483,0.5979603218867023,0.725,0.7383512544802867,0.6165413533834586,0.7391304347826086,125.760002,1.0,0
2015_3,HomeDepot,2.5737051792828685,0.22532614639481285,0.9057971014492754,0.7083333333333334,0.4063745019920319,0.8648648648648649,1.0,0.8529411764705882,0.6424242424242425,3.221708611539121,0.7051011472398006,1.0,0.8129032258064516,0.6097732775698879,0.925,1.0,1.0,1.0,123.639999,1.0,0
2015_2,HomeDepot,2.704081632653061,0.2961384553821527,0.7065217391304348,0.6388888888888888,0.46938775510204084,0.5945945945945946,0.7575757575757576,1.0,0.41818181818181815,3.1843411520981597,0.6680388165751843,0.8414918414918415,0.5806451612903226,0.48065819360879447,0.8285714285714286,0.8064516129032258,0.9624060150375939,0.7971014492753623,117.029999,1.0,0
2015_1,HomeDepot,2.739130434782609,0.31517476555839735,0.6630434782608695,0.5555555555555556,0.43478260869565216,0.8648648648648649,0.5757575757575758,0.7647058823529411,0.40606060606060607,3.244410769410767,0.7276179277334976,0.5722610722610723,0.45806451612903226,0.5878253021110165,0.6178571428571429,0.4946236559139785,0.5037593984962406,0.7246376811594203,106.980003,1.0,0
2012_4,HomeDepot,3.057142857142857,0.48789915966386543,0.37681159420289856,0.2361111111111111,0.3238095238095238,0.8648648648648649,0.3939393939393939,0.7647058823529411,0.10303030303030303,3.1791433343157482,0.6628834422396471,0.17132867132867133,0.11612903225806452,0.4339453649798478,0.16428571428571428,0.2007168458781362,0.20300751879699247,0.11594202898550725,66.919998,1.0,0
2012_1,HomeDepot,2.977272727272727,0.44451871657754,0.31521739130434784,0.18055555555555555,0.29545454545454547,0.6486486486486487,0.5757575757575758,0.35294117647058826,0.12121212121212122,3.443089430894309,0.9246742531585735,0.11188811188811189,0.12258064516129032,0.764333227747862,0.125,0.13978494623655913,0.045112781954887216,0.07246376811594203,51.790001,1.0,0
2012_2,HomeDepot,3.0258620689655173,0.47090939824205547,0.4166666666666667,0.3333333333333333,0.41379310344827586,0.6756756756756757,0.6363636363636364,0.6470588235294118,0.14545454545454545,3.16639156932453,0.6502358034187982,0.17715617715617715,0.07741935483870968,0.2164260320684902,0.20714285714285716,0.2007168458781362,0.16541353383458646,0.17391304347826086,52.180000,1.0,0
