date,rating,link
2019-09-15,5.0,/biz/gap-santa-monica-2?osq=gap
2019-08-02,1.0,/biz/gap-santa-monica-2?osq=gap
2019-05-04,1.0,/biz/gap-santa-monica-2?osq=gap
2019-09-15,5.0,/biz/gap-santa-monica-2?osq=gap
2019-08-16,1.0,/biz/gap-santa-monica-2?osq=gap
2018-09-19,1.0,/biz/gap-santa-monica-2?osq=gap
2017-10-08,2.0,/biz/gap-santa-monica-2?osq=gap
2015-06-30,4.0,/biz/gap-santa-monica-2?osq=gap
2018-04-23,5.0,/biz/gap-santa-monica-2?osq=gap
2018-01-27,1.0,/biz/gap-santa-monica-2?osq=gap
2017-12-29,1.0,/biz/gap-santa-monica-2?osq=gap
2016-12-30,5.0,/biz/gap-santa-monica-2?osq=gap
2017-01-02,1.0,/biz/gap-santa-monica-2?osq=gap
2017-12-15,1.0,/biz/gap-santa-monica-2?osq=gap
2016-04-21,1.0,/biz/gap-santa-monica-2?osq=gap
2014-04-27,3.0,/biz/gap-santa-monica-2?osq=gap
2017-04-23,5.0,/biz/gap-santa-monica-2?osq=gap
2017-05-14,5.0,/biz/gap-santa-monica-2?osq=gap
2016-09-04,2.0,/biz/gap-santa-monica-2?osq=gap
2014-05-11,3.0,/biz/gap-santa-monica-2?osq=gap
2013-12-27,4.0,/biz/gap-santa-monica-2?osq=gap
2013-08-14,3.0,/biz/gap-santa-monica-2?osq=gap
2016-06-06,1.0,/biz/gap-santa-monica-2?osq=gap
2013-11-12,3.0,/biz/gap-santa-monica-2?osq=gap
2015-10-10,4.0,/biz/gap-santa-monica-2?osq=gap
2014-08-15,4.0,/biz/gap-santa-monica-2?osq=gap
2014-01-02,5.0,/biz/gap-santa-monica-2?osq=gap
2014-11-21,1.0,/biz/gap-santa-monica-2?osq=gap
2016-04-08,5.0,/biz/gap-santa-monica-2?osq=gap
2014-11-23,1.0,/biz/gap-santa-monica-2?osq=gap
2013-11-02,3.0,/biz/gap-santa-monica-2?osq=gap
2011-04-15,4.0,/biz/gap-santa-monica-2?osq=gap
2014-12-23,4.0,/biz/gap-santa-monica-2?osq=gap
2016-05-07,4.0,/biz/gap-santa-monica-2?osq=gap
2010-11-17,2.0,/biz/gap-santa-monica-2?osq=gap
2015-01-25,1.0,/biz/gap-santa-monica-2?osq=gap
2015-12-16,1.0,/biz/gap-santa-monica-2?osq=gap
2007-01-30,4.0,/biz/gap-santa-monica-2?osq=gap
2008-08-06,3.0,/biz/gap-santa-monica-2?osq=gap
2012-10-25,4.0,/biz/gap-santa-monica-2?osq=gap
2013-04-08,1.0,/biz/gap-santa-monica-2?osq=gap
2014-10-22,3.0,/biz/gap-santa-monica-2?osq=gap
2012-04-08,4.0,/biz/gap-santa-monica-2?osq=gap
2012-03-04,2.0,/biz/gap-santa-monica-2?osq=gap
2010-02-23,2.0,/biz/gap-santa-monica-2?osq=gap
2006-12-19,3.0,/biz/gap-santa-monica-2?osq=gap
2011-05-21,5.0,/biz/gap-santa-monica-2?osq=gap
2019-07-16,5.0,/biz/gap-factory-burbank?osq=gap
2019-07-18,1.0,/biz/gap-factory-burbank?osq=gap
2019-07-21,3.0,/biz/gap-factory-burbank?osq=gap
2016-06-22,5.0,/biz/gap-factory-burbank?osq=gap
2018-08-18,4.0,/biz/gap-factory-burbank?osq=gap
2018-10-08,5.0,/biz/gap-factory-burbank?osq=gap
2016-12-03,4.0,/biz/gap-factory-burbank?osq=gap
2018-06-24,1.0,/biz/gap-factory-burbank?osq=gap
2018-05-25,1.0,/biz/gap-factory-burbank?osq=gap
2014-12-01,3.0,/biz/gap-factory-burbank?osq=gap
2015-07-14,5.0,/biz/gap-factory-burbank?osq=gap
2015-06-02,3.0,/biz/gap-factory-burbank?osq=gap
2016-11-23,1.0,/biz/gap-factory-burbank?osq=gap
2016-08-29,2.0,/biz/gap-factory-burbank?osq=gap
2016-09-19,3.0,/biz/gap-factory-burbank?osq=gap
2017-09-14,2.0,/biz/gap-factory-burbank?osq=gap
2013-07-04,4.0,/biz/gap-factory-burbank?osq=gap
2017-05-11,5.0,/biz/gap-factory-burbank?osq=gap
2014-09-22,5.0,/biz/gap-factory-burbank?osq=gap
2013-01-23,2.0,/biz/gap-factory-burbank?osq=gap
2013-06-17,4.0,/biz/gap-factory-burbank?osq=gap
2013-06-29,3.0,/biz/gap-factory-burbank?osq=gap
2016-08-30,4.0,/biz/gap-factory-burbank?osq=gap
2015-05-25,3.0,/biz/gap-factory-burbank?osq=gap
2014-12-04,1.0,/biz/gap-factory-burbank?osq=gap
2012-11-19,4.0,/biz/gap-factory-burbank?osq=gap
2013-01-25,4.0,/biz/gap-factory-burbank?osq=gap
